Manufacturer,Manufacturer Color,Manufacturer Color Number,glueboss color name,Glue Boss Color Number,glueboss color volusion id,transparency,red,green,blue,transparency Rating,Text Color 0black 1white,Color Status
LG HiMacs,Fashion White,4,Chalk,4100,119,100,253,253,252,4,0,Primary
LG HiMacs,Fire,6,Fire,4621,0,0,0,0,0,0,1,Primary
LG HiMacs,Galaxy Mist,311,Midnight,4532,143,100,0,0,0,4,1,Primary
LG HiMacs,Galaxy Mist,311,Midnight,4532,143,100,0,0,0,4,1,Primary
LG HiMacs,Goldrush Gemstone,819S,Roast,4332,155,92,53,48,43,4.5,1,Primary
LG HiMacs,Green Glass,920,Misty,4220,145,84,231,234,224,2.5,0,Alternate
LG HiMacs,Grey,56,Silver,4622,0,0,0,0,0,0,1,Primary
LG HiMacs,Lumino,50,Misty,4220,145,84,231,234,224,2.5,0,Primary
LG HiMacs,Macadam,12,Charcoal,4625,0,0,0,0,0,0,1,Primary
LG HiMacs,Mandarin,11,Mandarin,4619,0,0,0,0,0,0,1,Primary
LG HiMacs,Navajo Mist,371,Dune,4310,128,100,199,173,139,3.5,0,Primary
LG HiMacs,Papyrus Mist,349,Canvas,4112,117,100,234,237,227,3.5,0,Primary
LG HiMacs,Polar Mist,290,Fog,4200,133,88,250,250,248,2.5,0,Primary
LG HiMacs,Raven Boulder,810,Midnight,4532,143,100,0,0,0,4,1,Primary
LG HiMacs,Rio Grande Stone,503,Mocha,4322,146,95,95,68,53,4,1,Primary
LG HiMacs,San Rafael Stone,501,Khaki,4236,137,98,164,145,104,4,0,Primary
LG HiMacs,Silver Mist,219,Pewter,4518,152,90,146,136,119,3.5,0,Primary
LG HiMacs,South Beach Boulder,811,Natural,4214,147,89,255,255,255,3,0,Primary
LG HiMacs,Staten Island Stone,502,Willow,4314,170,100,183,171,143,0,0,Primary
LG HiMacs,Volterra,505,Sonora,4317,163,100,172,157,135,0,0,Primary
LG HiMacs,Wheat Mist,266,Sand,4216,157,95,255,244,233,2.5,0,Primary
LG HiMacs,White Petals,900,Misty,4220,145,84,231,234,224,2.5,0,Alternate
LG HiMacs,Winter Boulder,800,Stone,4222,164,85,214,204,186,3,0,Primary
LG HiMacs,Arctic White,,Chalk,4100,119,100,253,253,252,4,0,Primary
LG HiMacs,Atlantis Mirage,,Ice,4218,136,8,231,234,224,1.5,0,Primary
LG HiMacs,Bianco Quartz,,Marble,4106,141,88,246,246,244,3.5,0,Alternate
LG HiMacs,Brilliant Red,,Hot,4617,0,0,0,0,0,0,1,Primary
LG HiMacs,Canopy,,Stone,4222,164,85,214,204,186,3,0,Primary
LG HiMacs,Cardamon,,Fawn,4316,131,100,148,125,96,3,0,Primary
LG HiMacs,Carthage,,Rust,4424,156,91,118,62,31,4,1,Primary
LG HiMacs,Coconut Milk,,Marble,4106,141,88,246,246,244,3.5,0,Primary
LG HiMacs,Concrete Quartz,,Canvas,4112,117,100,234,237,227,3.5,0,Primary
LG HiMacs,Constellation,,Midnight,4532,143,100,0,0,0,4,1,Primary
LG HiMacs,Crystal Angelica,,Canvas,4112,117,100,234,237,227,3.5,0,Primary
LG HiMacs,Crystal Malt,,Canvas,4112,117,100,234,237,227,3.5,0,Primary
LG HiMacs,Crystal Vanilla,,Marble,4106,141,88,246,246,244,3.5,0,Alternate
LG HiMacs,DaVinci,,Midnight,4532,143,100,0,0,0,4,1,Primary
LG HiMacs,Donatello,,Natural,4214,147,89,255,255,255,3,0,Alternate
LG HiMacs,Frost Perle,,Fog,4200,133,88,250,250,248,2.5,0,Primary
LG HiMacs,Genesis,,Midnight,4532,143,100,0,0,0,4,1,Primary
LG HiMacs,Giotto,,Misty,4220,145,84,231,234,224,2.5,0,Primary
LG HiMacs,Glacier,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
LG HiMacs,Grigio Quartz,,Stone,4222,164,85,214,204,186,3,0,Primary
LG HiMacs,Ice,,Fog,4200,133,88,250,250,248,2.5,0,Primary
LG HiMacs,Ivory,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
LG HiMacs,Jet Black,,Midnight,4532,143,100,0,0,0,4,1,Alternate
LG HiMacs,Kosciousko,,Fog,4200,133,88,250,250,248,2.5,0,Primary
LG HiMacs,Malted Milk,,Canvas,4112,117,100,234,237,227,3.5,0,Primary
LG HiMacs,Marzipan,,Canvas,4112,117,100,234,237,227,3.5,0,Primary
LG HiMacs,Merangue,,Canvas,4112,117,100,234,237,227,3.5,0,Primary
LG HiMacs,Micheal Angelo,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
LG HiMacs,Natural Quartz,,Marble,4106,141,88,246,246,244,3.5,0,Primary
LG HiMacs,Nero quartz,,Midnight,4532,143,100,0,0,0,4,1,Primary
LG HiMacs,New Bianco Quartz,,Marble,4106,141,88,246,246,244,3.5,0,Alternate
LG HiMacs,New Kosciousko,,Fog,4200,133,88,250,250,248,2.5,0,Primary
LG HiMacs,New Zucchero,,Marble,4106,141,88,246,246,244,3.5,0,Primary
LG HiMacs,Nutmeg,,Sonora,4317,163,100,172,157,135,0,0,Primary
LG HiMacs,Pompei,,Ice,4218,136,8,231,234,224,1.5,0,Alternate
LG HiMacs,Putty,,Stone,4222,164,85,214,204,186,3,0,Primary
LG Viatera,Raphael,,Mocha,4322,146,95,95,68,53,4,1,Primary
LG Viatera,Risotto,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
LG Viatera,Sea Salt,,Marble,4106,141,88,246,246,244,3.5,0,Alternate
LG Viatera,Sky Grey,,Cloud,4118,122,98,250,250,248,3.5,0,Primary
LG Viatera,Smooth Concrete,,Misty,4220,145,84,231,234,224,2.5,0,Primary
LG Viatera,Snow Storm,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
LG Viatera,Spring Burst,,Gold,4609,0,0,0,0,0,0,1,Primary
LG Viatera,Sultry Attraction,,Pudding,4606,154,88,45,39,18,3,1,Primary
LG Viatera,Sultry Mood,,Pudding,4606,154,88,45,39,18,3,1,Primary
LG Viatera,Sultry Shadow,,Ice,4218,136,8,231,234,224,1.5,0,Primary
LG Viatera,Tahini,,Sand,4216,157,95,255,244,233,2.5,0,Primary
LG Viatera,Talc,,Cameo,4120,116,84,250,250,248,2.5,0,Primary
LG Viatera,Tapenade,,Fawn,4316,131,100,148,125,96,3,0,Primary
LG Viatera,Tofu,,Marble,4106,141,88,246,246,244,3.5,0,Primary
LG Viatera,Wet Sand,,Marble,4106,141,88,246,246,244,3.5,0,Alternate
LG Viatera,Whistful,,Stone,4222,164,85,214,204,186,3,0,Primary
LG Viatera,White Chiffon,,Natural,4214,147,89,255,255,255,3,0,Primary
LG Viatera,Winter White,,Chalk,4100,119,100,253,253,252,4,0,Primary
LG Viatera,Zucchero,,Marble,4106,141,88,246,246,244,3.5,0,Primary
LG Viatera,Allspice Quartz,G63,Pudding,4606,154,88,45,39,18,3,1,Primary
LG Viatera,Almond,S02,Butter,4226,115,85,230,208,170,2.5,0,Primary
LG Viatera,Almond Pearl,G08,Beige,4228,113,100,211,189,151,3,0,Primary
LG Viatera,Almond Pearl,G08,Natural,4214,147,89,255,255,255,3,0,Alternate
LG Viatera,Alpine White,S28,Winter,4101,171,90,253,253,252,3,0,Primary
LG Viatera,Amberglow,VE11,Beach,4230,112,100,208,186,148,3,0,Primary
LG Viatera,Annato Granite,G606,Beige,4228,113,100,211,189,151,3,0,Primary
LG Viatera,Annato Granite,G606,Latte,4312,138,100,165,144,113,4,0,Primary
LG Viatera,Apple Green Sand,G26,Prairie,4516,153,90,137,139,123,3.5,0,Alternate
LG Viatera,Apricot,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
LG Viatera,Aqua Granite,G24,Ice,4218,136,8,231,234,224,1.5,0,Primary
LG Viatera,Arabian,,AIA Boulder,4810,0,0,0,0,0,0,1,Primary
LG Viatera,Arabian,,,Call,,,,,,,0,
LG Viatera,Arctic White,S06,Winter,4101,171,90,253,253,252,3,0,Primary
LG Viatera,Arctic White,S06,Cloud,4118,122,98,250,250,248,3.5,0,Primary
LG Viatera,Arctic Granite,G34,Fog,4200,133,88,250,250,248,2.5,0,Primary
LG Viatera,Armadillo,GT909,Mesa,4604,142,93,39,33,29,4,1,Primary
LG Viatera,Armadillo,GT909,Pudding,4606,154,88,45,39,18,3,1,Primary
LG Viatera,Aztec Quartz,G33,Natural,4214,147,89,255,255,255,3,0,Primary
LG Viatera,Aztec Quartz,G33,Dune,4310,128,100,199,173,139,3.5,0,Primary
LG Viatera,Azure Quartz,G39,Pearl,4510,151,80,220,220,220,3.5,0,Primary
LG Viatera,Azure Quartz,G39,Natural,4214,147,89,255,255,255,3,0,Alternate
LG Viatera,Babylon Beige,,Beige,4228,113,100,211,189,151,3,0,Primary
LG Viatera,Bamboo Leaf,G122,Chocolate,4324,120,100,52,33,0,3,1,Primary
LG Viatera,Bamboo Leaf,G122,Pudding,4606,154,88,45,39,18,3,1,Primary
LG Viatera,Banana,S026,Banana,4650,#N/A,0,0,0,0,0,1,Primary
LG Viatera,Banana,S026,,Call,,,,,,,0,
LG Viatera,Barley,GT937,Beach,4230,112,100,208,186,148,3,0,Primary
LG Viatera,Barley,GT937,Beach,4230,112,100,208,186,148,3,0,Primary
LG Viatera,Basil,VG22,Olive,4520,149,91,74,63,37,0,1,Primary
LG Viatera,Basil,VG22,Ice,4218,136,8,231,234,224,1.5,0,Alternate
LG Viatera,Basilica,M321,Natural,4214,147,89,255,255,255,3,0,Primary
LG Viatera,Beach Sand,G48,Beige,4228,113,100,211,189,151,3,0,Primary
LG Viatera,Beige Sand,G22,Slate,4512,160,99,154,140,125,2.5,0,Primary
LG Viatera,Bellany,GT933,Beige,4228,113,100,211,189,151,3,0,Primary
LG Viatera,Bellany,GT933,Cream,4232,127,100,211,201,177,4,0,Primary
LG Viatera,Bergamo,M204,Misty,4220,145,84,231,234,224,2.5,0,Primary
LG Viatera,Bergamo,M204,Toffee,4318,166,100,136,107,84,2.5,1,Primary
LG Viatera,Birch Bark,G714R,Fog,4200,133,88,250,250,248,2.5,0,Primary
LG Viatera,Birch Bark,G714R,Fog,4200,133,88,250,250,248,2.5,0,Primary
LG Viatera,Birchwood,G124,Fog,4200,133,88,250,250,248,2.5,0,Primary
LG Viatera,Birchwood,G124,Fog,4200,133,88,250,250,248,2.5,0,Primary
LG Viatera,Black,S22,Midnight,4532,143,100,0,0,0,4,1,Alternate
LG Viatera,Black Granite,G31,Midnight,4532,143,100,0,0,0,4,1,Primary
LG Viatera,Black Hole,,Midnight,4532,143,100,0,0,0,4,1,Primary
LG Viatera,Black Pearl,G010,Midnight,4532,143,100,0,0,0,4,1,Alternate
LG Viatera,Black Sand,G09,Midnight,4532,143,100,0,0,0,4,1,Primary
LG Viatera,Breeze,M306,Winter,4101,171,90,253,253,252,3,0,Primary
LG Viatera,Cameroon,VN21,Prairie,4516,153,90,137,139,123,3.5,0,Primary
LG Viatera,Cameroon,VN21,Misty,4220,145,84,231,234,224,2.5,0,Alternate
LG Viatera,Canossa,M202,Misty,4220,145,84,231,234,224,2.5,0,Primary
LG Viatera,Canossa,M202,Misty,4220,145,84,231,234,224,2.5,0,Alternate
LG Viatera,Cappucino,G117,Cream,4232,127,100,211,201,177,4,0,Primary
LG Viatera,Cappucino,G117,Khaki,4236,137,98,164,145,104,4,0,Alternate
LG Viatera,Casera,VE24,Beige,4228,113,100,211,189,151,3,0,Primary
LG Viatera,Casera,VE24,Dune,4310,128,100,199,173,139,3.5,0,Alternate
LG Viatera,Castle,VW23,Sonora,4317,163,100,172,157,135,0,0,Primary
LG Viatera,Celebration Granite,G40,Midnight,4532,143,100,0,0,0,4,1,Primary
LG Viatera,Cocoa,G501R,Mocha,4322,146,95,95,68,53,4,1,Primary
LG Viatera,Coffee Brown,S100,Chocolate,4324,120,100,52,33,0,3,1,Primary
LG Viatera,Colosseum,M323,Ice,4218,136,8,231,234,224,1.5,0,Primary
LG Viatera,Concrete Gray,S103,Raven,4645,0,0,0,0,0,0,1,Primary
LG Viatera,Confetti Quartz,,,Call,,,,,,,0,
LG Viatera,Cork,GT911,Latte,4312,138,100,165,144,113,4,0,Primary
LG Viatera,Cosmos,T002,Beach,4230,112,100,208,186,148,3,0,Primary
LG Viatera,Coswal,G125,Canvas,4112,117,100,234,237,227,3.5,0,Primary
LG Viatera,Coswal,G125,Cloud,4118,122,98,250,250,248,3.5,0,Primary
LG Viatera,Cotton Dust,G123,Cameo,4120,116,84,250,250,248,2.5,0,Primary
LG Viatera,Cream,S09,Natural,4214,147,89,255,255,255,3,0,Alternate
LG Viatera,Cream,S09,Sand,4216,157,95,255,244,233,2.5,0,Alternate
LG Viatera,Crystal Granite,G102,Stone,4222,164,85,214,204,186,3,0,Primary
Livingstone,Delta Sand,G70,Lava,4521,139,100,87,86,77,4.5,1,Primary
Livingstone,Desert Sand,G01,Natural,4214,147,89,255,255,255,3,0,Primary
Livingstone,Desert Sand,G01,Fawn,4316,131,100,148,125,96,3,0,Primary
Livingstone,Dominica,VN22,Mesa,4604,142,93,39,33,29,4,1,Alternate
Livingstone,Dorado,VB24,Roast,4332,155,92,53,48,43,4.5,1,Primary
Livingstone,Dorado,VB24,Pudding,4606,154,88,45,39,18,3,1,Primary
Livingstone,Egg White,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Livingstone,Emerald,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Livingstone,Eucalyptus Granite,G601,Olive,4520,149,91,74,63,37,0,1,Primary
Livingstone,Festival Pink,S208,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Livingstone,Fiery Red,S25,Fire,4621,0,0,0,0,0,0,1,Primary
Livingstone,Firenze,M103,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Livingstone,Firenze,M103,Stone,4222,164,85,214,204,186,3,0,Primary
Livingstone,Florida Orange,S205,Orange,4633,0,0,0,0,0,0,1,Primary
Livingstone,Foliage Quartz,G64,Prairie,4516,153,90,137,139,123,3.5,0,Alternate
Livingstone,Fresh,VW21,Fog,4200,133,88,250,250,248,2.5,0,Primary
Livingstone,Galaxy,,,Call,,,,,,,0,
Livingstone,Garnet Granite,,,Call,,,,,,,0,
Livingstone,Gemini,,,Call,,,,,,,0,
Livingstone,Genova,M209,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Livingstone,Genova,M209,Fog,4200,133,88,250,250,248,2.5,0,Primary
Livingstone,Gobi,,Pudding,4606,154,88,45,39,18,3,1,Primary
Livingstone,Graphite Granite,G103,Shale,4525,159,95,32,32,20,4.5,1,Primary
Livingstone,Gray,S005,Natural,4214,147,89,255,255,255,3,0,Alternate
Livingstone,Gray Granite,G17,Misty,4220,145,84,231,234,224,2.5,0,Primary
Livingstone,Gray Granite,G17,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Livingstone,Gray Sand,C02,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Livingstone,Greystone Granite,,,Call,,,,,,,0,
Livingstone,Harvest,GT908,Misty,4220,145,84,231,234,224,2.5,0,Primary
Livingstone,Harvest,GT908,Fawn,4316,131,100,148,125,96,3,0,Primary
Livingstone,Hawksbill,,Beige,4228,113,100,211,189,151,3,0,Primary
Livingstone,Haze,M308,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Livingstone,Hazelnut,ST903,Beige,4228,113,100,211,189,151,3,0,Primary
Livingstone,Hazelnut,ST903,Dune,4310,128,100,199,173,139,3.5,0,Primary
Livingstone,Hazelnut Shell,GT934,Beach,4230,112,100,208,186,148,3,0,Primary
Livingstone,Hickory,,Beige,4228,113,100,211,189,151,3,0,Primary
Livingstone,Honeysuckle,G504R,Misty,4220,145,84,231,234,224,2.5,0,Primary
Livingstone,Honeysuckle,G504R,Fawn,4316,131,100,148,125,96,3,0,Primary
Livingstone,Horse Chestnut,G712R,Chocolate,4324,120,100,52,33,0,3,1,Primary
Livingstone,Horse Chestnut,G712R,Pudding,4606,154,88,45,39,18,3,1,Primary
Livingstone,Indigo Granite,,,Call,,,,,,,0,
Livingstone,Ivory Quartz,G30,Beach,4230,112,100,208,186,148,3,0,Primary
Livingstone,Ivory White,S29,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Meganite,Ivy,G502R,Olive,4520,149,91,74,63,37,0,1,Primary
Meganite,Jasmin Green,,,Call,,,,,,,0,
Meganite,Jasmine,G505R,Dune,4310,128,100,199,173,139,3.5,0,Primary
Meganite,Juniper,G606R,Mesa,4604,142,93,39,33,29,4,1,Primary
Meganite,Jupiter,,,Call,,,,,,,0,
Meganite,Kaffa,VE13,Dune,4310,128,100,199,173,139,3.5,0,Primary
Meganite,Kalahari,,Sonora,4317,163,100,172,157,135,0,0,Primary
Meganite,Karoo,,AIA Boulder,4810,0,0,0,0,0,0,1,Primary
Meganite,Kohala,VN24,Chocolate,4324,120,100,52,33,0,3,1,Primary
Meganite,Kohala,VN24,Roast,4332,155,92,53,48,43,4.5,1,Alternate
Meganite,Lattetude,VE21,Misty,4220,145,84,231,234,224,2.5,0,Primary
Meganite,Lattetude,VE21,Dune,4310,128,100,199,173,139,3.5,0,Alternate
Meganite,Lemongrass,G503R,Beige,4228,113,100,211,189,151,3,0,Primary
Meganite,Lilac Haze,S216,Misty,4220,145,84,231,234,224,2.5,0,Primary
Meganite,Lucca,M203,Natural,4214,147,89,255,255,255,3,0,Primary
Meganite,Lucent Emerald,S301,Ice,4218,136,8,231,234,224,1.5,0,Primary
Meganite,Lucent Opal,S302,Ice,4218,136,8,231,234,224,1.5,0,Primary
Meganite,Lucent Ruby,S303,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Meganite,Lucent Sapphire,S304,Ice,4218,136,8,231,234,224,1.5,0,Primary
Meganite,Lunar Sand,,Marble,4106,141,88,246,246,244,3.5,0,Alternate
Meganite,Macchiato,G111,Fog,4200,133,88,250,250,248,2.5,0,Primary
Meganite,Maple Meadow,G121,Beach,4230,112,100,208,186,148,3,0,Primary
Meganite,Maple Meadow,G121,Khaki,4236,137,98,164,145,104,4,0,Primary
Meganite,Marin,VE23,Prairie,4516,153,90,137,139,123,3.5,0,Primary
Meganite,Marin,VE23,Raven,4645,0,0,0,0,0,0,1,Primary
Meganite,Marta Gray,S207,Misty,4220,145,84,231,234,224,2.5,0,Primary
Meganite,Marta Gray,S207,,Call,,,,,,,0,
Meganite,Maui Quartz,G233R,Sand,4216,157,95,255,244,233,2.5,0,Primary
Meganite,Maui Quartz,G233R,Natural,4214,147,89,255,255,255,3,0,Alternate
Meganite,Mauve Sand,,,Call,,,,,,,0,
Meganite,Merapi,VB01,Midnight,4532,143,100,0,0,0,4,1,Primary
Meganite,Mercury,,Beige,4228,113,100,211,189,151,3,0,Primary
Meganite,Merea,VL22,Natural,4214,147,89,255,255,255,3,0,Primary
Meganite,Merea,VL22,Slate,4512,160,99,154,140,125,2.5,0,Primary
Meganite,Merino,,Natural,4214,147,89,255,255,255,3,0,Primary
Meganite,Mesa Granite,G73,Misty,4220,145,84,231,234,224,2.5,0,Primary
Meganite,Mesa Granite,G73,Mesa,4604,142,93,39,33,29,4,1,Primary
Meganite,Meteor,,Midnight,4532,143,100,0,0,0,4,1,Primary
Meganite,Metis,,,Call,,,,,,,0,
Meganite,Midnight Pearl,G015,Cobalt,4607,0,0,0,0,0,0,1,Primary
Meganite,Midnight Pearl,G015,Ocean,4614,0,0,0,0,0,0,1,Primary
Meganite,Milky Way,T009,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Meganite,Milky Way,T009,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Meganite,Mist,M307,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Meganite,Mocha Granite,G74,Chocolate,4324,120,100,52,33,0,3,1,Primary
Meganite,Mocha Granite,G74,Pudding,4606,154,88,45,39,18,3,1,Primary
Meganite,Modena,,,Call,,,,,,,0,
Meganite,Monza,M206,Shale,4525,159,95,32,32,20,4.5,1,Primary
Meganite,Moon Haze,G118,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Meganite,Moon Haze,G118,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Meganite,Moonmist,VE12,Stone,4222,164,85,214,204,186,3,0,Primary
Meganite,Moonscape Quartz,G58,Beach,4230,112,100,208,186,148,3,0,Primary
Meganite,Moonscape Quartz,G58,Natural,4214,147,89,255,255,255,3,0,Alternate
Meganite,Mountain Ash,,Beige,4228,113,100,211,189,151,3,0,Primary
Meganite,Natural Granite,G23,Lava,4521,139,100,87,86,77,4.5,1,Primary
Meganite,Natural Quartz,,,Call,,,,,,,0,
Meganite,Nubian,,AIA Boulder,4810,0,0,0,0,0,0,1,Primary
Meganite,Oatmeal,GT938,Stone,4222,164,85,214,204,186,3,0,Primary
Meganite,Oatmeal,GT938,Fog,4200,133,88,250,250,248,2.5,0,Primary
Meganite,Ocean Pearl,,,Call,,,,,,,0,
Meganite,Opal,,Natural,4214,147,89,255,255,255,3,0,Primary
Meganite,Oregano Sand,G62,Pudding,4606,154,88,45,39,18,3,1,Primary
Meganite,Oregano Sand,G62,Olive,4520,149,91,74,63,37,0,1,Primary
Meganite,Palm,G507R,Prairie,4516,153,90,137,139,123,3.5,0,Primary
Meganite,Pantheon,M322,Misty,4220,145,84,231,234,224,2.5,0,Primary
Meganite,Parma,M205,Chocolate,4324,120,100,52,33,0,3,1,Primary
Meganite,Parma,M205,Mesa,4604,142,93,39,33,29,4,1,Alternate
Meganite,Pebble Pearl,,Natural,4214,147,89,255,255,255,3,0,Alternate
Meganite,Pecan,,Fawn,4316,131,100,148,125,96,3,0,Primary
Meganite,Phobos,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Meganite,Pisa,M207,Mesa,4604,142,93,39,33,29,4,1,Primary
Meganite,Platinum Granite,G07,Misty,4220,145,84,231,234,224,2.5,0,Primary
Meganite,Platinum Granite,G07,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Meganite,Plum Pearl,,,Call,,,,,,,0,
Meganite,Pluto,T005,Beach,4230,112,100,208,186,148,3,0,Primary
Meganite,Pluto,T005,Latte,4312,138,100,165,144,113,4,0,Primary
Meganite,Poplar,G711R,Beach,4230,112,100,208,186,148,3,0,Primary
Meganite,Poppy Seed,GT939,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Meganite,Poppy Seed,GT939,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Meganite,Powder,VW11,Fog,4200,133,88,250,250,248,2.5,0,Primary
Meganite,Ripe Cotton,G518R,Natural,4214,147,89,255,255,255,3,0,Primary
Meganite,Rose Granite,G18,Misty,4220,145,84,231,234,224,2.5,0,Primary
Meganite,Rose Quartz,G06,Misty,4220,145,84,231,234,224,2.5,0,Primary
Meganite,Ruby,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Meganite,Saddle Granite,G603,Mocha,4322,146,95,95,68,53,4,1,Primary
Meganite,Santa Ana,,,Call,,,,,,,0,
Meganite,Santorini,VL21,Cobalt,4607,0,0,0,0,0,0,1,Primary
Meganite,Sapphire,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Meganite,Satin White,,,Call,,,,,,,0,
Meganite,Saturn,T003,Beach,4230,112,100,208,186,148,3,0,Primary
Meganite,Sea Oat Quartz,G38,Natural,4214,147,89,255,255,255,3,0,Primary
Mystera,Seafoam Quartz,G44,Prairie,4516,153,90,137,139,123,3.5,0,Primary
Mystera,Shasta,VE26,Beige,4228,113,100,211,189,151,3,0,Primary
Mystera,Sienna Quartz,G72,Rust,4424,156,91,118,62,31,4,1,Primary
Mystera,Sonoran Granite,G75,Natural,4214,147,89,255,255,255,3,0,Primary
Mystera,Sonoran Granite,G75,Beige,4228,113,100,211,189,151,3,0,Primary
Mystera,Spiced Java Sand,G59,Mocha,4322,146,95,95,68,53,4,1,Primary
Mystera,Stardust Granite,,,Call,,,,,,,0,
Mystera,Steel Gray,S209,Slate,4512,160,99,154,140,125,2.5,0,Primary
Mystera,Steel Sand,G32,Misty,4220,145,84,231,234,224,2.5,0,Primary
Mystera,Steel Sand,G32,Slate,4512,160,99,154,140,125,2.5,0,Primary
Mystera,Steller,VR21,Rust,4424,156,91,118,62,31,4,1,Primary
Mystera,Stonewall,,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Mystera,Storm Granite,G602,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Mystera,Storm Granite,G602,Prairie,4516,153,90,137,139,123,3.5,0,Alternate
Mystera,Sugar Maple,G710R,Latte,4312,138,100,165,144,113,4,0,Primary
Mystera,Sugarloaf,,,Call,,,,,,,0,
Mystera,Tambora,VE01,Natural,4214,147,89,255,255,255,3,0,Alternate
Mystera,Tanami,,Cream,4232,127,100,211,201,177,4,0,Primary
Mystera,Tapioca Pearl,G50,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Pelican Quartz,Tapioca Pearl,G50,Natural,4214,147,89,255,255,255,3,0,Primary
Pelican Quartz,Terni,M201,Cream,4232,127,100,211,201,177,4,0,Primary
Pelican Quartz,Terra Quartz,G29,Misty,4220,145,84,231,234,224,2.5,0,Primary
Pelican Quartz,Timberwolf Granite,G604,Mesa,4604,142,93,39,33,29,4,1,Alternate
Pelican Quartz,Toffee Brown,S104,Olive,4520,149,91,74,63,37,0,1,Primary
Pelican Quartz,Toffee Brown,S104,Mesa,4604,142,93,39,33,29,4,1,Primary
Pelican Quartz,Trail Gray,GT912,Fawn,4316,131,100,148,125,96,3,0,Primary
Pelican Quartz,Tundra Quartz,G65,Fog,4200,133,88,250,250,248,2.5,0,Primary
Pelican Quartz,Turquoise Sand,,,Call,,,,,,,0,
Pelican Quartz,Umber Granite,G605,Mesa,4604,142,93,39,33,29,4,1,Alternate
Pelican Quartz,Vanilla Sugar,GT913,Natural,4214,147,89,255,255,255,3,0,Primary
Pelican Quartz,Vanilla Sugar,GT913,Beige,4228,113,100,211,189,151,3,0,Primary
Polystone,Venetian Sand,G42,Fawn,4316,131,100,148,125,96,3,0,Primary
Polystone,Venus,T001,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Polystone,Venus,T001,Stone,4222,164,85,214,204,186,3,0,Primary
Polystone,Venus Green,,Natural,4214,147,89,255,255,255,3,0,Primary
Polystone,Verde Quartz,G48,Verde,4616,0,0,0,0,0,0,1,Primary
Polystone,Vetro,VG11,Khaki,4236,137,98,164,145,104,4,0,Primary
Polystone,Vetro,VG11,Pearl,4510,151,80,220,220,220,3.5,0,Alternate
Polystone,Volcanic Ice,GT918,Ice,4218,136,8,231,234,224,1.5,0,Primary
Polystone,Volcanic Ice,GT918,Lava,4521,139,100,87,86,77,4.5,1,Alternate
Polystone,Wallflower,G508R,Willow,4314,170,100,183,171,143,0,0,Primary
Polystone,Walnut,,Chocolate,4324,120,100,52,33,0,3,1,Primary
Polystone,White Granite,G05,Misty,4220,145,84,231,234,224,2.5,0,Primary
Polystone,White Granite,G05,Natural,4214,147,89,255,255,255,3,0,Alternate
Polystone,White Quartz,G04,Natural,4214,147,89,255,255,255,3,0,Primary
Polystone,Zaffre,VY11,Thunder,4522,165,100,82,82,82,4.5,1,Primary
Polystone,Absolute Night,,Midnight,4532,143,100,0,0,0,4,1,Alternate
Polystone,Antique Limestone,,Chocolate,4324,120,100,52,33,0,3,1,Primary
Polystone,Artesia,,Lava,4521,139,100,87,86,77,4.5,1,Primary
Polystone,Aspen,,Prairie,4516,153,90,137,139,123,3.5,0,Primary
Polystone,Bali,,Cobalt,4607,0,0,0,0,0,0,1,Primary
Polystone,Bedazzled,,Earth,4628,0,0,0,0,0,0,1,Alternate
Polystone,Biscuit,,Earth,4628,0,0,0,0,0,0,1,Primary
Polystone,Bistro,,Olive,4520,149,91,74,63,37,0,1,Primary
Polystone,Blanco,,Winter,4101,171,90,253,253,252,3,0,Primary
